Scene ID,Chapter,Sentence Count,Duration (Sec),Visual Summary,Video Prompt
CH06_SC005d,6,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Nhưng sau bảy tháng, những người mơ mộng nhiều nhất lại biểu hiện các triệu chứng trầm cảm lâm sàng nặng nề nhất.","steady shot showing the clean black silhouette of a person sitting in a dark corner, curled up with their head on their knees under a cold blue spotlight, set against a dark indigo and grey gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC005e,6,1,6,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Khi ảo tưởng cản trở hành động, thất bại ngoài đời thực là điều tất yếu.","steady shot showing the clean black silhouette of a person standing before a crumbling brick wall that is collapsing, set against a dark orange and grey gradient background. Moody backlight, deep silhouettes. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC005f,6,2,8,"Bóng đen người đàn ông tự đấm vào ngực mình trong ân hận dưới ánh đèn đơn độc.","steady shot showing the clean black silhouette of a man beating his own chest in regret under a single, dim hanging lamp in a dark room, set against a dark charcoal gradient background. Symmetrical composition, dramatic chiaroscuro. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC005g,6,1,4,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Điều này tạo thành vòng xoáy trầm cảm không lối thoát.","steady shot showing the clean black silhouette of a person falling slowly into a dark, swirling whirlpool of blue and black water, set against a dark indigo gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC006a,6,1,8,"Một chiếc gương lớn phản chiếu cái bóng đen khổng lồ của chính người đàn ông.","steady shot showing the clean black silhouette of a man standing before a tall vintage mirror that reflects a giant, towering shadow of himself wearing a crown, set against a dark teal and violet gradient background. Symmetrical composition, dramatic chiaroscuro. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC006b,6,1,4,"Một chiếc gương lớn phản chiếu cái bóng đen khổng lồ của chính người đàn ông.","steady shot showing a flat 2D vector graphic of a network of blue light points in the center of a brain silhouette, labeled ""DMN NETWORK"" in English, on a solid dark gray background. Symmetrical layout, soft warm lighting. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC006c,6,1,7,"Bóng đen một người đàn ông nhìn lên bầu trời đầy sao lấp lánh, tràn ngập hy vọng.","steady shot showing the clean black silhouette of a person looking at a floating chalkboard filled with personal achievements and the word ""ME"" in English, set against a dark purple and gold gradient background. Moody backlight, deep silhouettes. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC006d,6,1,8,"Bóng đen người đàn ông ngồi thiền, các đường hào quang ảo ảnh tỏa ra xung quanh.","steady shot showing the clean black silhouette of a person sitting in meditation, with their brain silhouette glowing with red-hot sparks and spinning gears, set against a dark gray and red gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC006e,6,1,8,"Đám mây trắng đơn độc trôi chậm rãi trên bầu trời xanh trong vắt tĩnh lặng.","steady shot showing a single fluffy white cloud drifting slowly across a calm, clear blue sky under a warm golden sun, set against a solid blue background. Symmetrical composition, soft lighting. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC006f,6,1,5,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Chúng không có tự tính độc lập và hoàn toàn không phải là ""tôi"".","steady shot showing a flat 2D vector graphic of a bubble labeled ""MY THOUGHTS"" in English slowly popping and dissolving into clear air, on a solid dark gray background. Clean outlines, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC006g,6,1,8,"Một chiếc gương lớn phản chiếu cái bóng đen khổng lồ của chính người đàn ông.","steady shot showing the clean black silhouette of a person standing with open arms under a sky where dark clouds are parting to reveal stars, set against a dark teal and violet gradient background. Moody backlight, deep silhouettes. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC006h,6,1,6,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Nó giải phóng hệ thần kinh khỏi lo âu cưỡng chế, trả lại sự tự tại nguyên bản.","steady shot showing the clean black silhouette of a bird escaping from an open birdcage and flying towards a glowing yellow sunset sky, set against a dark blue and gold gradient background. Moody backlight, deep silhouettes. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH06_SC007a,6,1,8," Silhouette người đàn ông ngồi gục đầu bên đống hóa đơn nợ nần chồng chất dưới ánh đèn bàn leo lét.","steady shot showing the clean black silhouette of a man sitting at a table looking down in despair, surrounded by piles of overdue bill notices and an empty coin jar under a dim hanging lamp, set against a dark teal and gray gradient background. Symmetrical layout, dramatic chiaroscuro. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH07_SC001a,7,1,4,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Khi mua sách tự lực, ta thường mặc định một giả thuyết.","steady shot showing the clean black silhouette of a person purchasing a glowing self-help book from a shelf, set against a dark teal and violet gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH07_SC001b,7,1,7,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Đó là người viết ra cuốn sách phải làm chủ được cuộc đời, đạt được thành tựu họ giảng dạy.","steady shot showing the clean black silhouette of a writer standing atop a mountain of gold coins, with glowing yellow paths leading upwards, set against a dark purple and gold gradient background. Symmetrical layout, soft warm lighting. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH07_SC001c,7,1,3,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Ta ít khi lùi lại để kiểm chứng.","steady shot showing a flat 2D vector graphic of a magnifying glass scanning a page of text, with the letters turning to binary code vectors, on a solid dark gray background. Clean outlines, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH07_SC001d,7,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Liệu đời tư thực tế của người thầy đó có khớp với những lời hứa hẹn lấp lánh trên trang giấy hay không.","steady shot showing a flat 2D vector graphic of a dividing line, separating a shiny golden trophy icon on the left, and a dark broken brick icon on the right, on a solid dark gray background. Symmetrical composition, clean outlines. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
